user_id,recommendations
4786,[111 220 376  53 107]
4787,[376 220 121 111 107]
4788,[220 111 376 121 145]
4789,[376 121 220 111 107]
4790,[220 111 376 121 329]
4791,[220 376 111 107 121]
4792,[220 111 376 121 107]
4793,[111 220 376 121 107]
4794,[220 111 376 121 107]
4795,[376 111 121 107 220]
4796,[111 220 376 121 107]
4797,[220 111 376 121 329]
4798,[220 111 121 376 107]
4799,[220 111 121 376 107]
4800,[220 376 121 111 329]
4801,[220 111  89 384 121]
4802,[111 220 121 376 120]
4803,[220 376 111 107 121]
4804,[220 121 376  53 107]
4805,[220 376 121 111  53]
4806,[220 111 376 121 107]
4807,[220 111 376 121 145]
4808,[220 111 376 121 384]
4809,[220 111 376 121  53]
4810,[220 376 111  53 121]
4811,[220 111 121 376 107]
4812,[220 111 376 121 107]
4813,[220 111 376 121 329]
4814,[220 111 376 121 107]
4815,[220 376 111 107  89]
4816,[220 376 121 111  89]
4817,[220 111 376 121 384]
4818,[220 111 121 376 107]
4819,[220 111 121 376 107]
4820,[220 111 376 107 121]
4821,[220 376 111 107 121]
4822,[220 121 111 376 107]
4823,[220 376 111 121 329]
4824,[220 376 121 111 107]
4825,[220 376 111  89 145]
4826,[220 376 121 111  89]
4827,[220 376 111 121 298]
4828,[220 111 121 376  89]
4829,[220 376 111 121 145]
4830,[376 220 121 111 107]
4831,[220 376 111 384 107]
4832,[220 376 111 121 145]
4833,[220 376 111 121 107]
4834,[220 376 121 111 107]
4835,[220 111 376 121 107]
4836,[220 376 121 107 145]
4837,[220 121 111 376 329]
4838,[220 376 111 121 329]
4839,[376 220 111 121 107]
4840,[121 220 111 376  53]
4841,[220 376 111 121 165]
4842,[220 121 376 111  53]
4843,[220 111 376 121 107]
4844,[220 111 121 376 107]
4845,[220 111 121 376 107]
4846,[220 111 376 121  89]
4847,[111 220 376 121 107]
4848,[220 376 111 121 107]
4849,[220 121 111 384 376]
4850,[220 111 376 121 107]
4851,[220 376 121 107  81]
4852,[376 111 220  53 384]
4853,[220 111 376 121 107]
4854,[220 376 111 121 384]
4855,[220 376 111 121 107]
4856,[220 111 376 121 145]
4857,[220 376 111 121  89]
4858,[220 111 376 121 107]
4859,[220 376 111 121 384]
4860,[220 111 376 121 107]
4861,[220 111 376 329 121]
4862,[220 111 376 121 107]
4863,[220 376 111 121 107]
4864,[220 121 111 376  53]
4865,[220 121 111 376  89]
4866,[220 376 111 107 121]
4867,[220 111 376 107  89]
4868,[220 111 376 121 107]
4869,[376 220  53 107 384]
4870,[376 220 121 111 107]
4871,[376 220 111 121 384]
4872,[376 220 111 121 107]
4873,[220 111 376 121 145]
4874,[220 376 121 111 298]
4875,[220 111 376  89 384]
4876,[376 111 121 107 220]
4877,[111 376 220  53 107]
4878,[220 376 111 145 121]
4879,[111 220 121 376 107]
4880,[220 376 111 121 384]
4881,[220 111 376 107 121]
4882,[220 111 376 121  53]
4883,[220 376 111 121 384]
4884,[220 376 111  53 121]
4885,[220 111 376 121 165]
4886,[111 220 376 121 107]
4887,[220 376 111 121 384]
4888,[376 220 111 107 384]
4889,[111 220 376 121 107]
4890,[220 111 376 121 107]
4891,[111 376 121 220 107]
4892,[220 376 121 111  53]
4893,[220 111 376 121  89]
4894,[220 376 111 121 107]
4895,[220 111 376 145 121]
4896,[220 376 121  53 111]
4897,[220 376 121 111 298]
4898,[220 111 376 121  89]
4899,[220 376 121 111 384]
4900,[220 111 376 121 145]
4901,[376 121 220 107 111]
4902,[220 376 121 111 384]
4903,[220 111 376 121 107]
4904,[111 220 121 376 329]
4905,[220 111 376 121 329]
4906,[220 376 111 121 107]
4907,[220 376 111 165 121]
4908,[220 376 121 111  53]
4909,[220 121 111 376  53]
4910,[220 376 111 121 107]
4911,[220 111 376 121 329]
4912,[220 111 376 121 107]
4913,[220 376 111 121 107]
4914,[111 220 121 376  89]
4915,[220 111 376 121  89]
4916,[220 376 121 111  89]
4917,[376 111 220 121 107]
4918,[220 121 376 111 384]
4919,[220 111 121 376  53]
4920,[376 111 220  53 121]
4921,[220 376 111 121 107]
4922,[220 376 111 145 121]
4923,[220 111 376 121 384]
4924,[111 220 376 121 107]
4925,[220 376 111 121  53]
4926,[220 121 111 376 107]
4927,[220 111 121 376 384]
4928,[220 111 376 107 121]
4929,[111 220 121 376  89]
4930,[220 376 111 107 121]
4931,[111 220 376 121 107]
4932,[220 111 376 121 107]
4933,[220 111 121 376 107]
4934,[220 111 121 376 107]
4935,[220 111 376 107 121]
4936,[376 220 111  53 121]
4937,[220 111 376 107 121]
4938,[376 111 220 121  53]
4939,[376 220 111 107 121]
4940,[220 111 376 121 107]
4941,[220 376 111  53 145]
4942,[220 111 376 121  89]
4943,[220 376 111 121  53]
4944,[220 111 376 329 384]
4945,[220 111 121 376 107]
4946,[220 111 121 376 107]
4947,[220 376 121 111 107]
4948,[220 376 121  53 107]
4949,[376 111 220 121 107]
4950,[220 111 107 376  53]
4951,[220 111 376 121  53]
4952,[220 376 111 121 165]
4953,[220 376 121 111 107]
4954,[376 111 220 121 107]
4955,[220 111 121  89 376]
4956,[121 376 220 111 107]
4957,[220 111 121 376  53]
4958,[220 111 121 376 107]
4959,[220 111 376 121 384]
4960,[220 111 376 329 107]
4961,[220 111 376 121 107]
4962,[220 376 121 111 384]
4963,[111 376 220 121 107]
4964,[220 111 376 107 121]
4965,[220 376 111 121 165]
4966,[220 376 121 111  89]
4967,[220 376 111 107 121]
4968,[111 220 376 107 121]
4969,[220 376 111 121 165]
4970,[220 121 376  53 111]
4971,[220 376 121 384 107]
4972,[220 376 111 121  89]
4973,[220 111 121 329 376]
4974,[220 121 111 376 107]
4975,[111 376 220 121  53]
4976,[220 376 121 111 384]
4977,[220 121 111 376  53]
4978,[111 220 121 376 329]
4979,[220 376 111 121 107]
4980,[220 111 376 107 121]
4981,[220 376 121 111  53]
4982,[220 121 111  81 376]
4983,[220 121 111 376  53]
4984,[220 111 121 376 107]
4985,[220 376  53 121 111]
4986,[220 376 111  53 121]
4987,[220 376 121 111 107]
4988,[220 111 376 121 107]
4989,[220 376 111 107  89]
4990,[220 376 121 111 107]
4991,[220 376 121 107  89]
4992,[121 111 220 376 107]
4993,[220 121 111 376 107]
4994,[220 121 111 376 107]
4995,[220 111 376 121 107]
4996,[376 220 121 111  53]
4997,[220 111 376 121 145]
4998,[220 376 111 121 107]
4999,[220 121 111 376 107]
5000,[376 220 111 121 107]
5001,[220 111 376 121 329]
5002,[220 111 376 121  89]
5003,[220 111 376 121  53]
5004,[220 376 111 121 107]
5005,[376 220 121 107 111]
5006,[376 220 111 121 107]
5007,[220 111 376 121 107]
5008,[220 111 376 107 121]
5009,[220 121 376 107 111]
5010,[220 376 111 107 121]
5011,[220 376 384 111 121]
5012,[220 111 376 121 107]
5013,[220 111 121 376  53]
5014,[220 376 111 121  53]
5015,[220 111 376 121 107]
5016,[376 111 220 121 107]
5017,[220 111 376 121 329]
5018,[220 376 111 121 107]
5019,[220 111 376 121 107]
5020,[220 376 121 384 111]
5021,[111 220 121 376 107]
5022,[220 111 376 121 292]
5023,[220 111 376  89 121]
5024,[220 111 121 376  53]
5025,[220 111 376 121  89]
5026,[220 376 111 121 384]
5027,[111 376 220 121 107]
5028,[111 220 376 121 107]
5029,[220 111 376  89 107]
5030,[220 376 111 121 145]
5031,[220 111 376 107 121]
5032,[220 121 376 111 107]
5033,[220 111 121 376 107]
5034,[220 376 121 107 111]
5035,[220 111 376 121 107]
5036,[220 111 376 121 107]
5037,[220 376 111 121 107]
5038,[220 111 121 376 107]
5039,[220 376 121 111 384]
5040,[220 121 111 376  53]
5041,[111 220 121 376  53]
5042,[220 111 376 298 145]
5043,[111 220 376 121 107]
5044,[220 111 376 329  89]
5045,[220 376 111 121 384]
5046,[220 111 376 121  53]
5047,[376 220 121 111  53]
5048,[220 111 121 376  53]
5049,[111 220 376 121 384]
5050,[376 220 121  53 107]
5051,[220 376 111  53 121]
5052,[111 220 121 376 107]
5053,[111 376 220 121  53]
5054,[220 376 111 121 107]
5055,[220 111 121 107 376]
5056,[220 121 376 111 384]
5057,[220 121 111 376 107]
5058,[220 111 376 107 121]
5059,[220 376 121 111 107]
5060,[376 111 220 107 145]
5061,[220 121 111 376  53]
5062,[111 220 376 121 107]
5063,[220 111 376 121 107]
5064,[220 111 121 376 107]
5065,[220 111 121 376 384]
5066,[220 376 111 121 107]
5067,[121 220 111 376  53]
5068,[220 111 376 121 107]
5069,[220 111 376 121 193]
5070,[220 111 376 121 107]
5071,[220 111 376 121  89]
5072,[220 111  89 329 121]
5073,[376 220 121 111 107]
5074,[376 220 121 107 111]
5075,[220 111 376 329  89]
5076,[220 376 121 111 107]
5077,[111 220 121 376 107]
5078,[220 111 376 107 121]
5079,[220 111 376 121 107]
5080,[220 111 376 121 384]
5081,[121 220 376 111  53]
5082,[220 111 376 121 107]
5083,[220 111 376 121 107]
5084,[220 111 376  81 107]
5085,[220 111 376 121 107]
5086,[220 121 111 376 384]
5087,[220 376 111  53 121]
5088,[220 376 121 111 107]
5089,[220 376 121 111  53]
5090,[220 376 111 121 384]
5091,[220 376 121 111 107]
5092,[220 376 121 111 384]
5093,[220 121 111 376 107]
5094,[220 376 384 121 111]
5095,[220 376 111 145 298]
5096,[220 111 376 121  81]
5097,[376 220 121 107  53]
5098,[220 111 376 121 107]
5099,[220 111  89 107 384]
5100,[220 111 376 121 384]
5101,[220 111 376  89 329]
5102,[220 111 121 107 376]
5103,[220 111 376 107 121]
5104,[220 111 376 121 384]
5105,[220 111 376 121  89]
5106,[220 376 121 111 384]
5107,[121 220 111 376  53]
5108,[376 220 107 121 111]
5109,[220 376 111 121 165]
5110,[220 376 111 121  89]
5111,[220 111 376 121 384]
5112,[220 111 376 121 107]
5113,[220 376 111 121 384]
5114,[220 376 121 384 111]
5115,[220 376 111 121 107]
5116,[220 111 376 121  89]
5117,[220 111 376 121 107]
5118,[220 121 376 111 107]
5119,[220 111 121 376 107]
5120,[220 111 376 121 107]
5121,[220 111 121 376 384]
5122,[220 121 111 376 107]
5123,[220 111 376  89 121]
5124,[111 220 376 121 107]
5125,[376 220 111 121 145]
5126,[220 376 121 111  53]
5127,[220 111 376 121  53]
5128,[220 111 376 121  53]
5129,[220 376 111 107 121]
5130,[220 376 111 121 107]
5131,[220 376 111  53 121]
5132,[220 111 121 376 107]
5133,[220 376 111 121 107]
5134,[220 121 376 111 107]
5135,[111 220 121 376 329]
5136,[376 111 121 220 107]
5137,[220 376 111 121 107]
5138,[220 111 121 376 107]
5139,[220 376 111 121  53]
5140,[220 376 111  89 145]
5141,[376 220 121 111 107]
5142,[220 111 376 107 121]
5143,[220 111 376 121  89]
5144,[220 121 111 376 384]
5145,[220 111 376 121 165]
5146,[121 220 111 376  53]
5147,[111 376 121 220 107]
5148,[376 121 111 220 107]
5149,[376 220 107 121 111]
5150,[220 111 376 121  53]
5151,[376 220 121 111 107]
5152,[220 111 376 121 107]
5153,[220 376 111 121 107]
5154,[220 376 121 111  81]
5155,[220 121 376 111  53]
5156,[220 111 376 121 107]
5157,[220 111 376 121 193]
5158,[220 111  53 376 121]
5159,[220 111 121 376 107]
5160,[220 121 376 384  53]
5161,[376 220 111 107 121]
5162,[220 111 376 121 107]
5163,[111 220  89 376 121]
5164,[220 111 376 121 107]
5165,[220 111 376 121 298]
5166,[220 376 111 121 329]
5167,[220 376 121 111 384]
5168,[111 376 220 121 107]
5169,[111 220 107 376 121]
5170,[111 376 220 329 121]
5171,[220 376 121 107 111]
5172,[220 376 121 111  53]
5173,[220 111 376 121 107]
5174,[220 111 376 121 107]
5175,[220 111 376 121 107]
5176,[220 376 121 111  89]
5177,[220 111 121 376 107]
5178,[220 111 376 121 107]
5179,[220 111 376 121 384]
5180,[220 121 111 376 107]
5181,[220 111 376  89 121]
5182,[111 220 376 121 329]
5183,[220 111 376 121  89]
5184,[376 220 107 121  53]
5185,[220 121 376 107 111]
5186,[111 220 121 376 107]
5187,[111 376 220 107 121]
5188,[220 121 111 376 107]
5189,[220 376 121 111 107]
5190,[220 111 376 121 145]
5191,[220 376 107 111  89]
5192,[376 220 111 121 107]
5193,[111 220 376 121 107]
5194,[220 376 121 111 107]
5195,[220 111 121 376 107]
5196,[220 111 376 121 329]
5197,[220 121 376 107 111]
5198,[220 111 376 121 107]
5199,[111 220 121 107 376]
5200,[220 111 376 107 121]
5201,[111 220 376 121 107]
5202,[376 220 107 121 384]
5203,[220 376 111 107 121]
5204,[220 111 376 121 107]
5205,[220 111 376 121 107]
5206,[220 376 111 121 384]
5207,[220 376 111 121 107]
5208,[220 376 111 121 107]
5209,[220 111 376 121 145]
5210,[220 111 121 376  89]
5211,[220 111 376 121 107]
5212,[220 111 121 376  89]
5213,[220 111 121 376 107]
5214,[220 376  53 121 111]
5215,[376 111 220 121 107]
5216,[220 111 376 121 107]
5217,[220 111 376 121 165]
5218,[220 111 376 121 145]
5219,[220 111 376 121 107]
5220,[111 376 220 121 107]
5221,[220 376 111 121 384]
5222,[220 111 376 107  53]
5223,[376 111 220 121 107]
5224,[220 111 376 121 107]
5225,[220 111 376 193 121]
5226,[220 111 376  53 107]
5227,[220 376 111  53 107]
5228,[220 111 121 376 107]
5229,[220 376 121 111 298]
5230,[220 111 121 376 107]
5231,[220 376 384 121 107]
5232,[220 111 376 121 384]
5233,[220 376 111 121 298]
5234,[220 121 376 111 107]
5235,[220 376 111 145 298]
5236,[220 376 111 121 107]
5237,[220 111 376 121 298]
5238,[220 376 121 111 107]
5239,[376 220 121 111 384]
5240,[220 376 111 121  53]
5241,[220 376 111 121 107]
5242,[220 111 376 121 107]
5243,[220 111 121 376 329]
5244,[220 376 111 121 107]
5245,[376 111 220 107 121]
5246,[220 121 111 376 107]
5247,[220 111 376 121  53]
5248,[220 111 376 121  53]
5249,[376 220 111 121 107]
5250,[376 220 107 111 121]
5251,[220 376 111 121 107]
5252,[376 111 121 220 107]
5253,[220 376 121 111 384]
5254,[220 121 376 111 384]
5255,[220 121 376 111  53]
5256,[220 111 121 376  89]
5257,[220 376 121  53 111]
5258,[220 111 376 121 107]
5259,[220 111 107 121 376]
5260,[376 121 111 220 107]
5261,[220 111 121 376 107]
5262,[111 220 376 121 107]
5263,[220 111 376 121 107]
5264,[220 111 376 121  53]
5265,[220 111 376 121  53]
5266,[220 111 121 376  53]
5267,[220 121 376 111 107]
5268,[220 111 121 107 376]
5269,[111 376 220 121 107]
5270,[220 111 121 376  89]
5271,[220 376 121  53 111]
5272,[220 111 376 107 121]
5273,[220 376 111 121  89]
5274,[220 376 111 121 107]
5275,[220 111 121 376 107]
5276,[220 121 111 376 145]
5277,[220 111 121 376 107]
5278,[220 111 376 121  53]
5279,[111 220 376 107 121]
5280,[376 121 220  89 111]
5281,[220 111 121 376 329]
5282,[220 111 121 376 384]
5283,[220 376 121 107  53]
5284,[220 376 111 121  53]
5285,[376 220 121 111 107]
5286,[220 111 121 376 329]
5287,[220 121 111 376  53]
5288,[220 111 376 121 107]
5289,[220 121 376 111 145]
5290,[220 111 121 376 145]
5291,[220 376 111 121  53]
5292,[220 111 121 376 107]
5293,[220 111 376 121  53]
5294,[220 111 121 376 329]
5295,[376 220 121 111  53]
5296,[220 376 111 107 145]
5297,[220 376 121 111 107]
5298,[121 111 220 376  53]
5299,[376 220 111 121  53]
5300,[376 220 121 111  53]
5301,[220 376 111  53 121]
5302,[220 376 121 384 107]
5303,[220 111 376 121 145]
5304,[220 121  53 376 107]
5305,[220 111 376  53 121]
5306,[220 121 111 376  53]
5307,[220 111 376 121  53]
5308,[376 220 111 121 107]
5309,[220 111 121 376 329]
5310,[220 111 376 107 121]
5311,[220 111 376 121 107]
5312,[220 376 121 111  89]
5313,[220 111 376 121 329]
5314,[220 111 121 376 107]
5315,[220 111 376  53 121]
5316,[111 376 220 121 107]
5317,[220 111 376 121  89]
5318,[220 111 376 145 121]
5319,[220  89 121  81 376]
5320,[220 376 111 107 121]
5321,[220 111 121 376  53]
5322,[220 121 376  53 111]
5323,[220 376 121  53 111]
5324,[220 121 111 376  89]
5325,[376 220 111 121  53]
5326,[220 376 111 121 384]
5327,[220 111 376 121  53]
5328,[220 111 121 376 107]
5329,[220 376 121 111 107]
5330,[220 376 121 111  53]
5331,[111 220 376 121  53]
5332,[220 121 376 111  53]
5333,[220 121 111 376 107]
5334,[220 111 376 107 121]
5335,[220 376 111 121  53]
5336,[220 376 111 107 145]
5337,[220 111 121 376 107]
5338,[220 376 121 111 107]
5339,[220 121 111 384 376]
5340,[220 111 107 376  53]
5341,[220 376 121 107  53]
5342,[220 376 111 121 107]
5343,[220 111 376 121 298]
5344,[220 111 121 376 107]
5345,[376 220 111 107 329]
5346,[220 376 111 107 121]
5347,[376 111 220 121 107]
5348,[111 220 376 121  89]
5349,[220 111 376 121 298]
5350,[220 376 121 111  89]
5351,[111 220 121 376 107]
5352,[220 111 376 121 384]
5353,[220 376 121 111  89]
5354,[376 220 111 107 121]
5355,[220 376 111 121 329]
5356,[220 376 121 111  53]
5357,[111 376 220 121 107]
5358,[376 220 111 107 384]
5359,[376 220 111 121  53]
5360,[220 111 121  89 376]
5361,[220 111 376 121 384]
5362,[220  89 121 111 376]
5363,[111 220 376 121  89]
5364,[111 376 220 121  53]
5365,[121 376 220 107 111]
5366,[220 111 376 121 107]
5367,[220 111 121 376  53]
5368,[220 376 121  53 111]
5369,[220 376 111 121  53]
5370,[220 111 121 376  89]
5371,[220 376 121 111 298]
5372,[111 220 376 121 329]
5373,[220 111 376 107 121]
5374,[220 376 111 121 107]
5375,[220 376 111 121  53]
5376,[220 111 376 121  89]
5377,[111 220 376 121 107]
5378,[220 111 376 121 145]
5379,[220 111 121 376  89]
5380,[376 111 107 220  53]
5381,[220 376 111 121 107]
5382,[220 376 111 121 107]
5383,[220 111 376 384 121]
5384,[220 111 376 121  53]
5385,[220 376 111  89 329]
5386,[220 111 376 121 107]
5387,[220 376 111 121 107]
5388,[220 111 376 121 107]
5389,[220 111  89 329 376]
5390,[220 111 376 121  53]
5391,[376 121 220 111 107]
5392,[220 121 111 376  89]
5393,[220 376 121 111 107]
5394,[220 111 376 121 145]
5395,[376 220 111 121 107]
5396,[220 111 376 121 329]
5397,[220 111 376 121 329]
5398,[220 111 376 121  53]
5399,[220 111 376 121 329]
5400,[111 220 376 121  53]
5401,[220 111 376 121 120]
5402,[220 121 111 376  53]
5403,[220 111 376 121 107]
5404,[220 111 121 376 107]
5405,[220 376 111 121 107]
5406,[220 376 384 111  53]
5407,[220 121 376 111 107]
5408,[220 376 121 111 107]
5409,[220 111 121 376 107]
5410,[220 111 376 121  53]
5411,[220 111 376 121 329]
5412,[220 111 376 121  89]
5413,[376 220 111 121 107]
5414,[220 121 376 111  53]
5415,[220 111 376  89 121]
5416,[220 111 121 376 107]
5417,[220 376 111 107 121]
5418,[220 107 121 376 111]
5419,[376 220 111 107 121]
5420,[111 220 376 107 121]
5421,[220 111 376 107  89]
5422,[220 111 376  89 107]
5423,[220 111 121 376 107]
5424,[220 376 111 121 165]
5425,[220 376 111  53 107]
5426,[220 121 376  89 111]
5427,[220 111 376 107 121]
5428,[376 220 121 384 107]
5429,[220 111 376 121 107]
5430,[220 111 376 121 329]
5431,[220 376 111 121 107]
5432,[376 111 220 121  89]
5433,[220 376 121 111 165]
5434,[220 376 111 107  53]
5435,[220 376 111 121  89]
5436,[220 376 111 121 107]
5437,[220 111 121 376  89]
5438,[220 111 376 121  53]
5439,[220 111 376 107 121]
5440,[376 111 220 121 107]
5441,[220 376 121 111  53]
5442,[220 376 111 298 145]
5443,[111 376 220 121  89]
5444,[220 121 376 111 107]
5445,[220 111 376 121 107]
5446,[220 376 121 111 107]
5447,[376 220 111 121 107]
5448,[220 111 107 121 376]
5449,[220 376 111 121 107]
5450,[220 376 121 111 107]
5451,[111 220 121 376 107]
5452,[220 376 111  89 145]
5453,[220 111 121 376 107]
5454,[220 376 111 121 107]
5455,[220 111 376 121 145]
5456,[220 376 111 121 120]
5457,[220 121 111 376 107]
5458,[220 121 111 376 384]
5459,[220 111 121 376 107]
5460,[220 121 376  53 145]
5461,[220 111 121 376 107]
5462,[220 376 121 111  53]
5463,[376 220 111 121 107]
5464,[220 111 121 376  53]
5465,[220 121 111 376 107]
5466,[220 376 111 121 107]
5467,[111 220 376 121 107]
5468,[220 121 376 111 107]
5469,[220 111 376 121 107]
5470,[220 121 111 376 107]
5471,[220 111 376 121 107]
5472,[220 111 376 107 121]
5473,[220 111 376 121 107]
5474,[111 376 220 121 107]
5475,[220 376 121 107 111]
5476,[220 376 121 384  53]
5477,[220 376 111 121 107]
5478,[220 111 376 121  53]
5479,[220 111 121 376 107]
5480,[220 121 376 111  89]
5481,[220 111 376 121 384]
5482,[220 121 111 376 107]
5483,[376 107 121 220 111]
5484,[220 111 121 376 107]
5485,[111 220 376 121  53]
5486,[220 121 111  53 376]
5487,[220 111 376 107  53]
5488,[220 111 376 121 145]
5489,[220 111 121 376 107]
5490,[220 121 376 111 107]
5491,[111 220 376 107  53]
5492,[376 220 111  53 121]
5493,[220 376 111 107 121]
5494,[376 220 111 107 121]
5495,[220 376 111 121  53]
5496,[220 111 376 121 107]
5497,[220 376 121 111 107]
5498,[111 220 121 376 107]
5499,[220 111 121 376 107]
5500,[376 220 121 111  53]
5501,[220 376 121  89 165]
5502,[220 111 376 121  53]
5503,[220 111 376 121 107]
5504,[111 376 220 121 107]
5505,[220 111 121 376 107]
5506,[220 111 121 376 384]
5507,[220 376 111 121 107]
5508,[220 376 111 121  53]
5509,[220 111 376 121 107]
5510,[220 376 111 107 329]
5511,[220 121 376 111 384]
5512,[376 107 111 220 121]
5513,[220 376 111 107 121]
5514,[220 376 121 111 107]
5515,[220 376 111  53 121]
5516,[376 220 121 111  53]
5517,[111 220 107 376 121]
5518,[220 111 376 121 107]
5519,[220 111 121 376 384]
5520,[220 376 111 121 145]
5521,[220 111 121 376  53]
5522,[220 111 384  53 121]
5523,[220 376 121 111 165]
5524,[220 376 121  53 384]
5525,[220 111 121 376  89]
5526,[111 220 121 376 120]
5527,[220 376 121 111 107]
5528,[220 111 376 107 121]
5529,[220 111 376 121 107]
5530,[220 111 376 384  89]
5531,[220 376 111 121 145]
5532,[220 111 376 121 165]
5533,[220 111 376 329 107]
5534,[220 111 376 121 329]
5535,[220 111 376 121 107]
5536,[220 111 376 121  53]
5537,[220 376 111 121 329]
5538,[220 121 111 376 107]
5539,[220 121 376 111  53]
5540,[220 111 376 384 107]
5541,[220 111 376 121 329]
5542,[220 121 111 376 107]
5543,[220 111 376 121 107]
5544,[111 220 121 376 107]
5545,[376 111 220 121 107]
5546,[220 376 111 121 107]
5547,[220 376 111 121 107]
5548,[220 376 111 121 107]
5549,[220 376 111 121 145]
5550,[220 376 107 121 111]
5551,[220 111 376 121 107]
5552,[376 111 220 121  53]
5553,[220 111 376 107 121]
5554,[220 111 376 121 107]
5555,[220 376 111  53 121]
5556,[220 111 376 121 107]
5557,[220 111 376 121 107]
5558,[220 121 111 376 107]
5559,[220 111 376 121  53]
5560,[111 220 376 107 121]
5561,[220 376 111 107 121]
5562,[220 111 121 376 107]
5563,[220 111 376 121  53]
5564,[220 121 111 107 376]
5565,[220 111 376 121  53]
5566,[220 111 121 376 298]
5567,[220 376 111 121 107]
5568,[220 111 121  89 376]
5569,[111 220 121 376 329]
5570,[220 376 111 121 107]
5571,[220 376 121 111  53]
5572,[220 111 376 121 107]
5573,[220 111 376 121 107]
5574,[220 121 107 376 111]
5575,[220 111 121 376 329]
5576,[376 111 220 107 121]
5577,[220 111 376 121 384]
5578,[220 111 376 121 329]
5579,[220 376 121 111 107]
5580,[111 220 376 121  53]
5581,[220 376 111 165 384]
5582,[376 111 220 121 384]
5583,[376 220 111 121  53]
5584,[220 111 121 376 329]
5585,[220 111 121 376  53]
5586,[220 376 111 121 107]
5587,[220 111 376 121  81]
5588,[220 121 111 376 145]
5589,[376 111 121 220 107]
5590,[220 111 121 376 107]
5591,[220 111 121 376 329]
5592,[220 121 111 376 107]
5593,[220 111 376 121 107]
5594,[220 121 111  53 107]
5595,[111 376 220 107 121]
5596,[220 111 376 107 121]
5597,[376 220 111 107  89]
5598,[220 111 376  53 121]
5599,[220 111 121 376 107]
5600,[220 111 376  89 121]
5601,[220 111 376 121 107]
5602,[220 111 376 121  53]
5603,[220 376 121 107 165]
5604,[376 111 220 121 107]
5605,[376 220 111 145 121]
5606,[220 376 111 121 107]
5607,[376 220 111 121  53]
5608,[220 111 107 121 376]
5609,[220 376 111 121 107]
5610,[220 111 376 121 145]
5611,[220 376 111  89 107]
5612,[220 376 121 111  53]
5613,[220 376 111 121 107]
5614,[220 376 121  53 107]
5615,[220 376 111 121  53]
5616,[111 220 376 121 107]
5617,[220 121 376 111 107]
5618,[111 220 376 121 329]
5619,[220 111 121 376 298]
5620,[111 220 121 376 329]
5621,[220 376 111 121 107]
5622,[220 376 121 111 107]
5623,[220 121 111 376 107]
5624,[220 111 376 121  89]
5625,[220 376 111 145  89]
5626,[220 376 111 121 298]
5627,[220 111 376 121 107]
5628,[111 376 107 121 220]
5629,[220 376 121 111 145]
5630,[220 111 376 121  53]
5631,[376 111 220 107 121]
5632,[220 376 121 111 107]
5633,[220 111 376 121 107]
5634,[220 121 376 111  53]
5635,[220 111 376 121 107]
5636,[220 111 121 376 107]
5637,[376 220 121 111 107]
5638,[220 111 376 121 107]
5639,[111 220 376 121 107]
5640,[220 376 111 107 120]
5641,[376 220 107 121  53]
5642,[220 111 376 121 384]
5643,[220 111 376 121  53]
5644,[220 121 111 376  89]
5645,[220 121 111 376  53]
5646,[220 376 111 121 107]
5647,[220 376 121 384 107]
5648,[220 376  53 111 121]
5649,[220 111 121 376 107]
5650,[220 111 121 107 376]
5651,[220 376 121 111  81]
5652,[111 220 376 121 107]
5653,[220 111 121 376 107]
5654,[220 376 111 121  53]
5655,[111 376 220 107 121]
5656,[220 111 376 121 329]
5657,[220 111 376 145 107]
5658,[220 111 376 107 384]
5659,[376 220 111 145 121]
5660,[220 376 121 384 107]
5661,[220 111 376 121 145]
5662,[220 376 121 111  53]
5663,[220 376 121 111 107]
5664,[220 111 376 121 107]
5665,[111 220 376 121 107]
5666,[220 111 121 376 107]
5667,[376 111 107 121 220]
5668,[376 220 111 121  53]
5669,[111 220 121 376 107]
5670,[220 376 111 107 121]
5671,[220 376 111 107 121]
5672,[220 111 376 121 329]
5673,[376 220 121 111 107]
5674,[220 111 376 121 107]
5675,[220 376 111 121 165]
5676,[220 121 111 376 107]
5677,[220 376 107  89 384]
5678,[220 111 376 121 384]
5679,[220 376 111 121  53]
5680,[220 111 376 384  89]
5681,[220 111 376 121 165]
5682,[220 111 121 376 107]
5683,[220 376 111 121 107]
5684,[220 121 376 111 384]
5685,[220 376 121 111  53]
5686,[220 111 376 121 329]
5687,[220 111 376 121 107]
5688,[220 111  89 329 376]
5689,[220 121 111  53  81]
5690,[220 111 376 121 107]
5691,[220 111 121 376 107]
5692,[220 111 376 121 384]
5693,[220 111 121 376  53]
5694,[220 376 111 121 107]
5695,[220 376 111 107 121]
5696,[220 111 121 376  89]
5697,[220 111 376 121 107]
5698,[220 111 121 376  53]
5699,[220 111 376  53 145]
5700,[220 111 376 107 121]
5701,[220 111 121 376 107]
5702,[220 376 111 121 384]
5703,[111 220 376 121 107]
5704,[220 376 111 121 107]
5705,[111 220 376 107 121]
5706,[111 376 220 121 107]
5707,[376 220 107 111 121]
5708,[111 220 376  53 121]
5709,[220 376 121 111 329]
5710,[220 111 121 376 107]
5711,[376 220 111 121 145]
5712,[376 111 220 121 107]
5713,[220 121 376 111  53]
5714,[220 121 376  53 111]
5715,[220 111 376 121 107]
5716,[220 121 111 376 329]
5717,[220 111 376 121 107]
